"STATION","DATE","DEWP","DEWP_ATTRIBUTES","ELEVATION","FRSHTT","GUST","LATITUDE","LONGITUDE","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","MXSPD","NAME","PRCP","PRCP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","SNDP","STP","STP_ATTRIBUTES","TEMP","TEMP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES"
"01086099999","2012-12-05","  20.3","24","149.35","001000","999.9","70.600256","29.692678","  25.5"," ","  17.1"," ","  6.0","BATSFJORD, NO","99.99"," ","1008.2"," 9","999.9","989.1"," 9","  21.6","24","  6.8","15","  3.2","24"
"01086099999","2012-12-06","  16.2","23","149.35","000000","999.9","70.600256","29.692678","  22.1","*","  15.8","*","  7.8","BATSFJORD, NO"," 0.00","I","1014.3"," 9","999.9","995.0"," 9","  18.4","23","  7.0","14","  3.3","23"
"01086099999","2012-12-07","  11.4","24","149.35","000000","999.9","70.600256","29.692678","  18.5","*","  10.4","*"," 23.9","BATSFJORD, NO"," 0.00","I","1026.8","10","999.9","007.1","10","  14.2","24","  6.6","14"," 13.2","24"
"01086099999","2012-12-08","  18.4","24","149.35","000000","999.9","70.600256","29.692678","  27.3","*","  10.0"," "," 36.9","BATSFJORD, NO"," 0.00","I","1031.6","19","999.9","012.1","19","  23.1","24","  7.0"," 5"," 16.2","24"
"01086099999","2012-12-09","  16.8","24","149.35","000000","999.9","70.600256","29.692678","  27.3","*","  17.6","*"," 20.0","BATSFJORD, NO"," 0.00","I","1029.3","19","999.9","009.9","19","  22.4","24","  7.0"," 5","  9.9","24"
"01086099999","2012-12-10","  16.5","24","149.35","001000","999.9","70.600256","29.692678","  23.5"," ","  14.0","*"," 23.3","BATSFJORD, NO","99.99"," ","1028.0"," 9","999.9","008.5"," 9","  20.3","24","  6.0","15","  9.7","24"
"01086099999","2012-12-11","   6.9","24","149.35","000000","999.9","70.600256","29.692678","  15.8"," ","   5.0","*"," 25.3","BATSFJORD, NO"," 0.00","I","1026.4"," 9","999.9","006.6"," 9","  10.8","24","  6.7","15"," 11.7","24"
"01086099999","2012-12-12","  11.4","24","149.35","000000","999.9","70.600256","29.692678","  19.6"," ","   5.0"," "," 27.2","BATSFJORD, NO"," 0.00","I","1027.7","10","999.9","007.9","10","  15.3","24","  6.9","14"," 15.7","24"
"01086099999","2012-12-13","  18.9","24","149.35","001000","999.9","70.600256","29.692678","  26.6","*","  17.8"," "," 26.0","BATSFJORD, NO","99.99"," ","1026.7"," 9","999.9","007.2"," 9","  22.5","24","  7.0","15"," 16.2","24"
"01086099999","2012-12-14","  15.4","24","149.35","000000","999.9","70.600256","29.692678","  25.2","*","  15.8","*"," 36.9","BATSFJORD, NO"," 0.00","I","1027.3"," 8","999.9","007.9"," 8","  19.2","24","  7.0","16"," 25.4","24"
"01086099999","2012-12-15","  13.4","24","149.35","001000"," 41.0","70.600256","29.692678","  19.4","*","  11.7","*"," 35.0","BATSFJORD, NO","99.99"," ","1026.2","19","999.9","006.6","19","  16.5","24","  5.2"," 5"," 26.2","24"
"01086099999","2012-12-16","  10.8","24","149.35","001000"," 35.9","70.600256","29.692678","  18.5","*","  10.6"," "," 35.0","BATSFJORD, NO","99.99"," ","1019.6","18","999.9","000.0","18","  14.3","24","  6.2"," 6"," 25.2","24"
"01086099999","2012-12-17","  15.3","24","149.35","001000"," 35.0","70.600256","29.692678","  23.2","*","  17.4","*"," 27.2","BATSFJORD, NO","99.99"," ","1015.8"," 9","999.9","996.5"," 9","  19.0","24","  7.0","15"," 19.9","24"
"01086099999","2012-12-18","  19.2","24","149.35","001000","999.9","70.600256","29.692678","  28.8"," ","  19.0","*"," 19.4","BATSFJORD, NO","99.99"," ","1027.9","10","999.9","008.5","10","  24.6","24","  6.9","14","  9.0","24"
"01086099999","2012-12-19","   8.1","24","149.35","000000"," 37.9","70.600256","29.692678","  19.0","*","   5.0","*"," 27.2","BATSFJORD, NO"," 0.00","I","1030.1","10","999.9","010.3","10","  12.0","24","  7.0","14"," 17.4","23"
"01086099999","2012-12-20","  17.6","24","149.35","001000","999.9","70.600256","29.692678","  32.0","*","   7.3"," "," 15.9","BATSFJORD, NO","99.99"," ","1029.1","10","999.9","009.5","10","  21.6","24","  6.6","14"," 10.1","23"
"01086099999","2012-12-21","  14.5","24","149.35","000000","999.9","70.600256","29.692678","  27.3","*","  11.8","*"," 29.1","BATSFJORD, NO"," 0.00","I","1032.0","10","999.9","012.4","10","  20.5","24","  6.2","14"," 14.3","23"
"01086099999","2012-12-22","  18.0","23","149.35","000000","999.9","70.600256","29.692678","  32.0"," ","  11.1"," "," 34.0","BATSFJORD, NO"," 0.00","I","1025.2","17","999.9","005.9","17","  22.0","23","  7.0"," 6"," 24.0","23"
"01086099999","2012-12-23","  23.7","24","149.35","000000","999.9","70.600256","29.692678","  33.4"," ","  15.8","*"," 33.0","BATSFJORD, NO"," 0.00","I","1017.8","20","999.9","998.8","20","  27.4","24","  6.6"," 4"," 19.0","24"
"01086099999","2012-12-24","  12.6","24","149.35","000000"," 41.0","70.600256","29.692678","  24.1"," ","  12.7","*"," 36.9","BATSFJORD, NO"," 0.00","I","1000.1","22","999.9","981.0","22","  16.9","24","999.9"," 0"," 21.4","24"
"01086099999","2012-12-25","  -0.6","24","149.35","000000","999.9","70.600256","29.692678","  13.6","*","  -0.6","*"," 36.9","BATSFJORD, NO"," 0.00","I"," 992.3","24","999.9","972.8","24","   3.7","24","999.9"," 0"," 24.0","24"
"01086099999","2012-12-26","  11.6","24","149.35","000000","999.9","70.600256","29.692678","  22.6"," ","  -0.8"," "," 26.0","BATSFJORD, NO"," 0.00","I"," 989.2","21","999.9","970.3","21","  17.2","24","999.9"," 0"," 11.5","24"
"01086099999","2012-12-27","  12.5","24","149.35","001000"," 41.0","70.600256","29.692678","  22.3"," ","  13.5"," "," 33.0","BATSFJORD, NO","99.99"," "," 993.5","11","999.9","974.6","11","  17.7","24","  5.8","12"," 13.5","24"
"01086099999","2012-12-28","  10.5","24","149.35","001000","999.9","70.600256","29.692678","  18.7","*","  10.4","*"," 22.0","BATSFJORD, NO","99.99"," "," 996.0"," 9","999.9","976.9"," 9","  14.4","24","  6.4","15"," 11.7","24"
"01086099999","2012-12-29","  15.5","24","149.35","000000","999.9","70.600256","29.692678","  29.8"," ","  10.6"," "," 15.0","BATSFJORD, NO"," 0.00","I","1010.7","18","999.9","991.6","18","  23.1","24","  7.0"," 6","  7.4","24"
"01086099999","2012-12-30","  18.8","24","149.35","001000"," 42.9","70.600256","29.692678","  25.2"," ","  17.6"," "," 36.9","BATSFJORD, NO","99.99"," ","1003.2","21","999.9","984.3","21","  23.3","24","999.9"," 0"," 26.8","24"
"01086099999","2012-12-31","  22.8","22","149.35","000000","999.9","70.600256","29.692678","  27.1"," ","  23.0"," "," 35.0","BATSFJORD, NO"," 0.00","I"," 991.3","16","999.9","972.7","16","  25.3","22","  7.0"," 6"," 19.5","22"
"01086099999","2013-01-01","  23.1","24","149.35","001000","999.9","70.600256","29.692678","  29.5","*","  22.5"," "," 27.2","BATSFJORD, NO","99.99"," "," 994.5","18","999.9","975.8","18","  26.4","24","  7.0"," 6"," 15.2","24"
"01086099999","2013-01-02","  24.9","24","149.35","001000","999.9","70.600256","29.692678","  30.9","*","  24.8","*"," 21.4","BATSFJORD, NO","99.99"," "," 995.0","10","999.9","976.4","10","  27.7","24","  6.6","14","  8.9","24"
"01086099999","2013-01-03","  25.6","24","149.35","001000","999.9","70.600256","29.692678","  32.0"," ","  22.3","*"," 19.4","BATSFJORD, NO","99.99"," "," 994.2","11","999.9","975.6","11","  28.9","24","  7.0","13"," 10.7","24"
"01086099999","2013-01-04","  25.5","24","149.35","001000","999.9","70.600256","29.692678","  32.4","*","  21.7"," "," 32.1","BATSFJORD, NO","99.99"," "," 999.2","10","999.9","980.5","10","  29.0","24","  6.1","14"," 19.4","24"
"01086099999","2013-01-05","  24.9","24","149.35","000000","999.9","70.600256","29.692678","  32.9"," ","  21.7","*"," 27.2","BATSFJORD, NO"," 0.00","I","1016.6","18","999.9","997.6","18","  29.3","24","  7.0"," 6"," 13.9","24"
"01086099999","2013-01-06","  17.3","24","149.35","000000"," 40.0","70.600256","29.692678","  23.7"," ","  17.8","*"," 36.9","BATSFJORD, NO"," 0.00","I","1018.7","19","999.9","999.4","19","  20.9","24","  6.8"," 5"," 19.4","24"
"01086099999","2013-01-07","  26.5","24","149.35","010000"," 35.0","70.600256","29.692678","  37.4","*","  19.9"," "," 28.0","BATSFJORD, NO","99.99"," ","1013.0","14","999.9","994.1","14","  30.8","24","  7.0","10"," 17.3","24"
"01086099999","2013-01-08","  18.4","23","149.35","000000","999.9","70.600256","29.692678","  31.1","*","  17.4","*"," 29.1","BATSFJORD, NO"," 0.00","I","1010.6"," 9","999.9","991.6"," 9","  22.0","23","  6.7","14"," 20.3","23"
"01086099999","2013-01-09","  17.3","24","149.35","000000","999.9","70.600256","29.692678","  24.8","*","  17.4"," "," 25.3","BATSFJORD, NO"," 0.00","I","1007.6","11","999.9","988.5","11","  20.7","24","  6.5","13"," 13.3","23"
"01086099999","2013-01-10","  27.0","24","149.35","001000","999.9","70.600256","29.692678","  32.9"," ","  21.6"," "," 18.1","BATSFJORD, NO","99.99"," ","1017.4","10","999.9","998.4","10","  30.3","24","  7.0","14"," 10.9","24"
"01086099999","2013-01-11","  30.8","24","149.35","010000"," 61.0","70.600256","29.692678","  37.4","*","  30.9"," "," 42.0","BATSFJORD, NO","99.99"," ","1012.1","10","999.9","993.5","10","  34.6","24","  7.0","14"," 27.0","24"
"01086099999","2013-01-12","  25.7","24","149.35","000000"," 44.9","70.600256","29.692678","  36.0","*","  25.9","*"," 40.8","BATSFJORD, NO"," 0.00","I","1009.2","19","999.9","990.5","19","  31.7","24","  7.0"," 5"," 31.0","24"
"01086099999","2013-01-13","  19.7","24","149.35","001000"," 37.9","70.600256","29.692678","  28.4","*","  24.1"," "," 31.1","BATSFJORD, NO","99.99"," ","1012.0","19","999.9","993.0","19","  26.5","24","  7.0"," 5"," 24.6","23"
"01086099999","2013-01-14","  19.7","24","149.35","001000","999.9","70.600256","29.692678","  26.4","*","  21.4","*"," 21.4","BATSFJORD, NO","99.99"," ","1011.7","12","999.9","992.6","12","  24.2","24","  5.7","12"," 13.8","24"
"01086099999","2013-01-15","  15.7","24","149.35","001000","999.9","70.600256","29.692678","  23.5"," ","  14.0","*"," 11.7","BATSFJORD, NO","99.99"," ","1018.6","12","999.9","999.3","12","  19.3","24","  5.4","12","  5.1","24"
"01086099999","2013-01-16","  14.3","24","149.35","001000"," 35.9","70.600256","29.692678","  32.9","*","  10.0","*"," 35.0","BATSFJORD, NO","99.99"," ","1016.6","11","999.9","997.3","11","  19.0","24","  6.0","13"," 22.1","24"
"01086099999","2013-01-17","  25.7","24","149.35","010000","999.9","70.600256","29.692678","  34.0"," ","  26.6","*"," 37.9","BATSFJORD, NO","99.99"," ","1008.5","12","999.9","989.8","12","  32.3","24","  6.8","12"," 31.0","24"
"01086099999","2013-01-18","  26.7","20","149.35","011000"," 33.0","70.600256","29.692678","  35.8","*","  23.9","*"," 29.1","BATSFJORD, NO","99.99"," "," 998.6","10","999.9","979.9","10","  30.4","20","  6.7","10"," 22.7","20"
"01086099999","2013-01-19","  19.8","24","149.35","001000"," 42.0","70.600256","29.692678","  28.6"," ","  21.2","*"," 36.9","BATSFJORD, NO","99.99"," ","1000.1","15","999.9","981.3","15","  25.2","24","  5.6","10"," 29.2","24"
"01086099999","2013-01-20","  18.8","24","149.35","001000"," 35.9","70.600256","29.692678","  32.7","*","  20.3"," "," 31.1","BATSFJORD, NO","99.99"," ","1008.5","16","999.9","989.5","16","  23.3","24","  4.4"," 8"," 18.0","24"
"01086099999","2013-01-21","  27.5","24","149.35","011000"," 47.0","70.600256","29.692678","  33.8","*","  21.7"," "," 40.8","BATSFJORD, NO","99.99"," "," 996.5","11","999.9","978.1","11","  30.5","24","  4.7","13"," 28.4","24"
"01086099999","2013-01-22","  15.5","24","149.35","001000"," 49.0","70.600256","29.692678","  23.7","*","  15.8","*"," 36.9","BATSFJORD, NO","99.99"," "," 993.7","12","999.9","974.9","12","  18.8","24","  3.6","12"," 28.2","24"
"01086099999","2013-01-23","  21.8","24","149.35","001000"," 55.9","70.600256","29.692678","  28.8"," ","  17.2"," "," 52.4","BATSFJORD, NO","99.99"," "," 988.2"," 9","999.9","969.5"," 9","  24.6","24","  6.3","15"," 24.5","24"
"01086099999","2013-01-24","  16.6","24","149.35","001000","999.9","70.600256","29.692678","  23.5","*","  14.0","*"," 23.3","BATSFJORD, NO","99.99"," ","1003.3","10","999.9","984.3","10","  19.0","24","  5.9","14","  8.4","24"
"01086099999","2013-01-25","  14.8","24","149.35","001000","999.9","70.600256","29.692678","  21.2","*","  10.4","*"," 15.5","BATSFJORD, NO","99.99"," ","1000.0","13","999.9","980.9","13","  17.2","24","  4.3","11","  5.8","24"
"01086099999","2013-01-26","   8.4","24","149.35","000000","999.9","70.600256","29.692678","  14.5"," ","   8.1","*"," 13.6","BATSFJORD, NO"," 0.00","I"," 999.2","18","999.9","979.9","18","  11.6","24","  6.4"," 6","  7.4","24"
"01086099999","2013-01-27","   7.7","24","149.35","000000","999.9","70.600256","29.692678","  19.8"," ","   4.5"," "," 19.4","BATSFJORD, NO"," 0.00","I"," 996.4","18","999.9","977.1","18","  10.5","24","  6.6"," 6","  6.3","24"
"01086099999","2013-01-28","  15.4","24","149.35","001000","999.9","70.600256","29.692678","  22.5"," ","  12.2","*"," 17.5","BATSFJORD, NO","99.99"," "," 994.4","10","999.9","975.4","10","  18.0","24","  6.8","14","  6.2","24"
"01086099999","2013-01-29","  17.2","20","149.35","001000","999.9","70.600256","29.692678","  24.6","*","  11.3"," "," 15.9","BATSFJORD, NO","99.99"," "," 991.5"," 7","999.9","972.6"," 7","  20.1","20","  5.8","13","  9.7","19"
"01086099999","2013-01-30","  18.7","13","149.35","001000","999.9","70.600256","29.692678","  29.5"," ","  12.2","*"," 21.4","BATSFJORD, NO","99.99"," "," 986.6"," 4","999.9","968.0"," 4","  21.8","13","  6.7"," 9"," 16.0","13"
"01086099999","2013-01-31","  21.8","13","149.35","001000","999.9","70.600256","29.692678","  28.6","*","  21.2","*"," 25.3","BATSFJORD, NO","99.99"," ","9999.9"," 0","999.9","999.9"," 0","  25.1","13","  7.0","11"," 13.0","13"
"01086099999","2013-02-01","  24.8","13","149.35","001000","999.9","70.600256","29.692678","  30.2","*","  21.2"," ","  9.9","BATSFJORD, NO","99.99"," "," 984.0"," 4","999.9","965.6"," 4","  27.6","13","  6.6"," 9","  8.1","13"
"01086099999","2013-02-02","  20.9"," 9","149.35","000000","999.9","70.600256","29.692678","  27.3"," ","  18.1","*"," 13.6","BATSFJORD, NO"," 0.00","I"," 993.0"," 4","999.9","974.2"," 4","  23.9"," 9","  7.0"," 5","  7.2"," 9"
"01086099999","2013-02-03","  12.8","11","149.35","001000","999.9","70.600256","29.692678","  22.6","*","  12.7","*"," 13.6","BATSFJORD, NO","99.99"," "," 999.8"," 5","999.9","980.7"," 5","  16.5","11","  7.0"," 6","  6.5","11"
"01086099999","2013-02-04","  11.8","17","149.35","000000","999.9","70.600256","29.692678","  19.4","*","   9.7"," "," 17.5","BATSFJORD, NO"," 0.00","I","9999.9"," 0","999.9","999.9"," 0","  15.9","17","  7.0","14"," 11.1","17"
"01086099999","2013-02-05","   6.6","16","149.35","000000","999.9","70.600256","29.692678","  17.2","*","   8.6","*"," 11.7","BATSFJORD, NO"," 0.00","I","9999.9"," 0","999.9","999.9"," 0","  11.5","16","  6.2","14","  8.5","16"
"01086099999","2013-02-06","  10.4","15","149.35","000000","999.9","70.600256","29.692678","  21.2","*","   8.2"," ","  6.0","BATSFJORD, NO"," 0.00","I","9999.9"," 0","999.9","999.9"," 0","  16.4","15","  6.3","13","  3.3","15"
"01086099999","2013-02-07","   8.5","18","149.35","000000","999.9","70.600256","29.692678","  22.3"," ","  14.0","*"," 20.0","BATSFJORD, NO"," 0.00","I","9999.9"," 0","999.9","999.9"," 0","  17.5","18","  6.3","15","  8.9","18"
"01086099999","2013-02-08","   7.0","13","149.35","000000","999.9","70.600256","29.692678","  17.6","*","   8.6","*"," 21.4","BATSFJORD, NO"," 0.00","I","9999.9"," 0","999.9","999.9"," 0","  12.9","13","  6.5","10"," 10.1","13"
"01086099999","2013-02-09","  15.9","10","149.35","000000","999.9","70.600256","29.692678","  23.5"," ","  10.6"," ","  9.7","BATSFJORD, NO"," 0.00","I","1025.3"," 4","999.9","005.8"," 4","  20.2","10","  6.2"," 6","  5.6","10"
"01086099999","2013-02-10","  18.0","10","149.35","000000","999.9","70.600256","29.692678","  26.6","*","  17.4"," "," 21.4","BATSFJORD, NO"," 0.00","I","1026.1"," 4","999.9","006.7"," 4","  23.6","10","  7.0"," 6","  9.5","10"
"01086099999","2013-02-11","  27.4","18","149.35","011000","999.9","70.600256","29.692678","  34.2","*","  22.3"," "," 25.1","BATSFJORD, NO","99.99"," ","9999.9"," 0","999.9","999.9"," 0","  30.9","18","  6.9","16"," 13.3","18"
"01086099999","2013-02-12","  28.6","16","149.35","011000","999.9","70.600256","29.692678","  34.7","*","  30.0","*"," 11.7","BATSFJORD, NO","99.99"," ","1027.0"," 4","999.9","008.0"," 4","  32.2","16","  7.0","12","  7.3","16"
"01086099999","2013-02-13","  19.7","21","149.35","000000"," 40.0","70.600256","29.692678","  28.9","*","  19.4","*"," 31.1","BATSFJORD, NO"," 0.00","I","1031.8"," 7","999.9","012.4"," 7","  23.3","21","  6.9","14"," 17.3","21"
"01086099999","2013-02-14","  17.8","18","149.35","000000","999.9","70.600256","29.692678","  27.1"," ","  15.8","*"," 28.0","BATSFJORD, NO"," 0.00","I","1025.7"," 4","999.9","006.4"," 4","  22.2","18","  6.9","14"," 21.0","18"
"01086099999","2013-02-15","  14.3","17","149.35","000000","999.9","70.600256","29.692678","  24.1"," ","  15.8"," "," 25.3","BATSFJORD, NO"," 0.00","I","1019.8"," 5","999.9","000.4"," 5","  19.3","17","  6.6","12"," 19.2","17"
"01086099999","2013-02-16","  20.4","13","149.35","001000","999.9","70.600256","29.692678","  25.9"," ","  16.7"," "," 15.5","BATSFJORD, NO","99.99"," ","1016.0"," 7","999.9","996.8"," 7","  22.9","13","  7.0"," 6","  6.1","13"
"01086099999","2013-02-17","  25.4","11","149.35","001000","999.9","70.600256","29.692678","  30.7"," ","  22.5"," "," 15.5","BATSFJORD, NO","99.99"," ","1015.3"," 6","999.9","996.2"," 6","  27.4","11","  5.8"," 5","  7.6","11"
"01086099999","2013-02-18","  20.7","18","149.35","001000","999.9","70.600256","29.692678","  30.7"," ","  24.8","*"," 17.5","BATSFJORD, NO","99.99"," ","9999.9"," 0","999.9","999.9"," 0","  26.9","18","  6.9","15","  8.1","18"
"01086099999","2013-02-19","  24.4","18","149.35","001000","999.9","70.600256","29.692678","  31.3"," ","  26.2"," "," 31.1","BATSFJORD, NO","99.99"," ","1023.8"," 7","999.9","004.7"," 7","  29.0","18","  6.6","11"," 20.0","18"
"01086099999","2013-02-20","  22.3","19","149.35","001000"," 50.9","70.600256","29.692678","  32.7"," ","  24.1","*"," 38.9","BATSFJORD, NO","99.99"," ","1016.2"," 8","999.9","997.2"," 8","  27.8","19","  6.2","11"," 26.5","19"
"01086099999","2013-02-21","  13.9","18","149.35","001000","999.9","70.600256","29.692678","  33.4","*","  15.8","*"," 40.8","BATSFJORD, NO","99.99"," ","1011.9"," 5","999.9","992.8"," 5","  20.6","18","  6.6","13"," 22.7","18"
"01086099999","2013-02-22","  11.3","18","149.35","001000"," 46.0","70.600256","29.692678","  29.3","*","  12.2","*"," 36.9","BATSFJORD, NO","99.99"," ","1015.6"," 9","999.9","996.2"," 9","  16.6","18","  6.7"," 9"," 21.6","18"
"01086099999","2013-02-23","  22.2","17","149.35","001000","999.9","70.600256","29.692678","  30.2","*","  14.4"," "," 36.9","BATSFJORD, NO","99.99"," ","1008.1","10","999.9","989.2","10","  25.9","17","  6.4"," 7"," 23.3","17"
"01086099999","2013-02-24","  21.6","13","149.35","001000"," 43.9","70.600256","29.692678","  29.8"," ","  19.4","*"," 34.0","BATSFJORD, NO","99.99"," ","1012.0"," 6","999.9","993.0"," 6","  23.3","13","  3.5"," 7"," 12.6","13"
"01086099999","2013-02-25","  27.6","19","149.35","011000"," 55.0","70.600256","29.692678","  36.5","*","  19.2"," "," 40.8","BATSFJORD, NO","99.99"," ","1007.4"," 8","999.9","988.6"," 8","  30.9","19","  6.2","11"," 26.7","19"
"01086099999","2013-02-26","  20.9","24","149.35","001000","999.9","70.600256","29.692678","  36.9","*","  19.4","*"," 44.7","BATSFJORD, NO","99.99"," ","1005.0","16","999.9","986.2","16","  26.3","24","  6.2"," 8"," 24.4","24"
"01086099999","2013-02-27","  16.6","24","149.35","001000","999.9","70.600256","29.692678","  21.9","*","  19.0"," "," 21.4","BATSFJORD, NO","99.99"," ","1012.0","10","999.9","992.8","10","  20.0","24","  4.1","14"," 11.3","24"
